	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s11.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d	C:\Users\51792\Desktop\preprocessed_data_20251120\13\s1\s12.c3d
48	5.09669	-8.07658	-18.39862	-2.74880	45.76027	-0.00385	6.08145	2.14311	-2.86507	0.24668	0.37200	-0.00584	3.72978	3.46428	-13.88031	0.32288	0.03713	0.01563	8.12618	-8.93043	-167.76143	-0.31206	156.81184	20.81443	-0.86632	-6.43936	0.19152	0.16494	0.13786	8.95249	-2.62408	-2.63283	0.15989	0.01728	0.23043	-3.14127	12.41726	3.57657	0.07842	0.00241	0.03137	13.00322	2.84294	176.95729	-0.63712	170.12054	3.72158	-9.56709	-21.07195	-16.23983	32.76636	-0.16156	10.08076	0.78485	0.79002	0.38812	0.20617	-0.12223	7.22478	3.15152	-15.33610	0.53143	0.05429	-0.25666	6.02719	-9.40533	19.56773	0.60464	-16.21812	19.01772	-3.85303	-7.79359	0.16349	0.06241	0.02593	4.95466	-1.32115	-5.39461	0.05607	0.03603	0.03096	-4.39434	13.86486	4.22487	0.10842	0.00756	0.03256	13.76515	2.18447	-5.13130	2.13643	-15.80362
49	5.01998	-7.93641	-18.51793	-2.70192	46.77362	-0.00568	6.10359	2.03279	-2.84574	0.25281	0.37774	-0.00998	3.71391	3.32146	-13.85229	0.33050	0.03754	-0.00366	7.95314	-8.96623	-167.73734	-0.30061	156.77361	20.40294	-0.95489	-6.85531	0.17759	0.16198	0.11824	8.11653	-2.60157	-2.52188	0.15112	0.01078	0.21391	-3.39969	12.46647	3.65610	0.07106	-0.00209	0.03077	13.12089	2.71014	177.23203	-0.72653	170.14729	3.33614	-9.51038	-21.10173	-15.51745	32.18826	-0.13438	10.27754	0.81452	0.65745	0.36928	0.20530	-0.14198	7.50037	3.12905	-15.23877	0.57582	0.05457	-0.27696	5.78218	-9.37456	19.52459	0.54933	-16.31031	18.93750	-3.79138	-7.98561	0.16045	0.06775	0.01586	4.66363	-1.28858	-5.50210	0.04411	0.03942	0.02116	-4.63990	13.98149	4.55893	0.10653	0.01310	0.02796	13.85692	2.25578	-5.10702	2.13866	-15.75868
50	4.89622	-7.84577	-18.62918	-2.98771	47.75719	-0.01062	6.12708	1.96232	-2.85439	0.25179	0.37947	-0.00871	3.73915	3.20586	-13.82273	0.35250	0.03283	-0.02972	7.78787	-9.00601	-167.70361	-0.29186	156.72804	20.03921	-1.04895	-7.16144	0.19805	0.16739	0.11192	7.32694	-2.51457	-2.55837	0.11984	0.01440	0.15702	-3.67545	12.55945	3.75188	0.07733	-0.00368	0.03460	13.22868	2.60396	177.52806	-0.83715	170.16920	3.01866	-9.45765	-21.12180	-16.36275	31.52863	-0.11287	10.51783	0.83356	0.54184	0.36894	0.19462	-0.16693	7.76477	3.10597	-15.13082	0.60274	0.04598	-0.27227	5.56025	-9.33193	19.45178	0.48636	-16.40099	18.87507	-3.73621	-8.23615	0.15618	0.06139	0.01324	4.40718	-1.24839	-5.48587	0.03038	0.03592	0.01288	-4.84377	14.08919	4.84065	0.10795	0.01751	0.02210	13.94130	2.33257	-5.12463	2.15740	-15.73993
51	4.70515	-7.81672	-18.73410	-4.39550	47.65580	-0.02325	6.14199	1.94743	-2.88276	0.25842	0.37230	-0.00387	3.80750	3.11975	-13.79829	0.36643	0.03127	-0.05534	7.62816	-9.04855	-167.65948	-0.28515	156.67619	19.74651	-1.15057	-7.33182	0.18425	0.18314	0.08138	6.62517	-2.36642	-2.75983	0.12185	0.02761	0.14059	-3.95942	12.70784	3.87173	0.05840	-0.00295	0.02594	13.32229	2.52460	177.82660	-0.96872	170.18341	2.78128	-9.40685	-21.11085	-15.88658	31.38037	-0.08267	10.79284	0.84412	0.43815	0.35736	0.19491	-0.17630	8.00643	3.07887	-15.02479	0.63709	0.04268	-0.26103	5.36890	-9.27569	19.34803	0.41605	-16.48827	18.80616	-3.68929	-8.50932	0.15690	0.05502	0.01794	4.17506	-1.19840	-5.38180	0.01068	0.03151	0.00415	-4.99603	14.17890	5.05885	0.11638	0.01948	0.01610	14.01190	2.40991	-5.17253	2.18979	-15.74461
52	4.44215	-7.85236	-18.84782	-6.73860	48.40970	-0.04649	6.14235	1.99596	-2.91031	0.27244	0.36592	0.00293	3.90981	3.05809	-13.77877	0.38258	0.02129	-0.07559	7.47221	-9.09250	-167.60553	-0.27693	156.62280	19.52891	-1.25920	-7.36656	0.20242	0.20279	0.06648	6.02729	-2.16647	-3.11521	0.10232	0.04914	0.10117	-4.24432	12.91679	4.02302	0.06165	-0.00077	0.02631	13.40016	2.47108	178.10751	-1.11858	170.18819	2.61235	-9.34912	-21.05381	-15.78503	29.95539	-0.06224	11.08024	0.84802	0.34450	0.34567	0.18210	-0.17069	8.22380	3.05039	-14.93570	0.67312	0.03628	-0.24720	5.21263	-9.20391	19.21350	0.34081	-16.57163	18.70984	-3.64293	-8.76675	0.15345	0.05409	0.02680	3.95669	-1.14161	-5.23119	0.00124	0.03021	0.00045	-5.09345	14.24692	5.21321	0.11182	0.02003	0.00768	14.06662	2.48846	-5.24147	2.22837	-15.76521
53	4.11690	-7.94758	-18.98853	-8.79379	47.83635	-0.07042	6.12873	2.10480	-2.91089	0.28047	0.35897	0.00792	4.03202	3.01300	-13.76275	0.39529	0.01903	-0.08727	7.31915	-9.13754	-167.54398	-0.26214	156.57465	19.37118	-1.36900	-7.28834	0.22380	0.21668	0.05610	5.52312	-1.92851	-3.58803	0.08471	0.07059	0.07199	-4.52421	13.17712	4.20925	0.06044	0.00515	0.02408	13.46459	2.44251	178.35248	-1.28006	170.18390	2.49180	-9.27324	-20.94560	-16.76804	30.80741	-0.05260	11.35611	0.84384	0.26434	0.35149	0.18704	-0.16107	8.41941	3.02710	-14.87763	0.69265	0.03751	-0.22642	5.09212	-9.11500	19.05057	0.26384	-16.65120	18.57679	-3.58481	-8.96947	0.13089	0.05979	0.03163	3.74744	-1.08267	-5.07589	0.00788	0.03239	0.00276	-5.13611	14.29934	5.30852	0.09926	0.02101	0.00007	14.10768	2.57448	-5.32704	2.26777	-15.79523
54	3.75568	-8.08558	-19.16616	-10.60387	47.33873	-0.08801	6.11174	2.25415	-2.86406	0.28479	0.35368	0.00577	4.16135	2.97680	-13.75111	0.41487	0.01407	-0.09372	7.16885	-9.18412	-167.47870	-0.23754	156.53677	19.24725	-1.46588	-7.13747	0.25848	0.24193	0.05496	5.08722	-1.67402	-4.12383	0.05031	0.10108	0.03771	-4.79356	13.46090	4.42893	0.07848	0.00884	0.02834	13.52035	2.43830	178.54762	-1.44129	170.17281	2.40315	-9.16992	-20.79005	-18.16673	29.52640	-0.04801	11.60328	0.82912	0.20289	0.34935	0.17159	-0.13972	8.59433	3.01536	-14.85929	0.71796	0.02853	-0.20563	5.00417	-9.00775	18.86447	0.18812	-16.72709	18.41319	-3.50342	-9.08204	0.12253	0.06943	0.03561	3.55047	-1.02479	-4.95224	0.00530	0.03538	0.00170	-5.12849	14.34789	5.35178	0.09435	0.01934	-0.00561	14.14004	2.67745	-5.43026	2.30595	-15.83084
55	3.39765	-8.24032	-19.36858	-12.74332	46.08265	-0.09866	6.11103	2.41083	-2.77190	0.29728	0.34435	-0.00628	4.29000	2.94360	-13.74604	0.42386	0.01068	-0.09378	7.02137	-9.23349	-167.41487	-0.20337	156.51062	19.13580	-1.52900	-6.96679	0.26784	0.25535	0.05289	4.69584	-1.43552	-4.65920	0.03189	0.12444	0.02156	-5.04706	13.73471	4.67707	0.08149	0.00855	0.02567	13.57309	2.45793	178.68500	-1.58950	170.15706	2.33571	-9.03239	-20.59443	-19.14892	27.82695	-0.04453	11.81292	0.80315	0.16050	0.34606	0.15434	-0.11591	8.74782	3.01920	-14.88145	0.73520	0.02504	-0.18184	4.94306	-8.88100	18.66242	0.11564	-16.79934	18.23713	-3.39088	-9.07796	0.11078	0.08571	0.03382	3.37553	-0.96870	-4.88527	0.00460	0.04264	0.00125	-5.07824	14.40291	5.35018	0.09361	0.02185	-0.01032	14.16905	2.80693	-5.55586	2.34278	-15.87013
56	3.07795	-8.38708	-19.56229	-13.51750	44.92348	-0.09016	6.14450	2.54333	-2.66122	0.29822	0.33836	-0.02554	4.41474	2.91125	-13.74846	0.43981	0.00940	-0.09410	6.87580	-9.28648	-167.35857	-0.16256	156.49429	19.02907	-1.53838	-6.83197	0.25488	0.27267	0.04705	4.33820	-1.25198	-5.13307	0.02421	0.14712	0.01485	-5.27722	13.98294	4.94584	0.07753	0.01170	0.02010	13.62870	2.50137	178.76369	-1.71840	170.13606	2.28323	-8.85662	-20.36514	-19.22297	25.82077	-0.04043	11.98605	0.76813	0.12778	0.32202	0.13507	-0.09067	8.88180	3.04141	-14.93577	0.78060	0.01386	-0.17088	4.90261	-8.73353	18.45267	0.04719	-16.86790	18.07164	-3.24434	-8.94163	0.09871	0.09734	0.02795	3.23863	-0.91042	-4.88690	-0.00008	0.04778	-0.00002	-4.99178	14.46700	5.31038	0.10140	0.02205	-0.01578	14.19847	2.97099	-5.71036	2.37775	-15.91105
57	2.81233	-8.51095	-19.71422	-14.81668	44.47378	-0.08209	6.21835	2.63470	-2.56393	0.31215	0.33229	-0.04763	4.53567	2.88218	-13.75571	0.44095	0.00590	-0.09183	6.73032	-9.34174	-167.31628	-0.11958	156.48418	18.92917	-1.48124	-6.78132	0.22838	0.26864	0.03728	4.01171	-1.15460	-5.49468	0.02892	0.15174	0.01604	-5.47604	14.20890	5.22387	0.06002	0.01312	0.01186	13.69376	2.56990	178.79019	-1.82884	170.10774	2.24224	-8.64310	-20.10531	-19.50118	26.06839	-0.03809	12.13456	0.72903	0.08388	0.31848	0.13447	-0.08078	9.00529	3.08466	-15.00537	0.79551	0.01330	-0.16886	4.87821	-8.56473	18.24342	-0.01738	-16.93293	17.93579	-3.06389	-8.66898	0.09163	0.10619	0.02141	3.15672	-0.84086	-4.95644	-0.00347	0.05175	-0.00030	-4.87197	14.53290	5.23881	0.10331	0.02282	-0.02087	14.22950	3.17632	-5.90083	2.40871	-15.95024
58	2.59725	-8.60697	-19.80772	-14.61761	44.17389	-0.06806	6.32676	2.68305	-2.50005	0.31009	0.32965	-0.06383	4.65406	2.86158	-13.76214	0.45372	0.00362	-0.09320	6.58341	-9.39573	-167.29405	-0.07878	156.47633	18.84155	-1.35308	-6.84692	0.22499	0.25307	0.02945	3.71466	-1.15108	-5.70774	0.01349	0.14367	0.00667	-5.63828	14.41324	5.49512	0.06266	0.00922	0.00851	13.77462	2.66590	178.77641	-1.92266	170.07205	2.20938	-8.39851	-19.81378	-21.17078	27.41863	-0.04013	12.27514	0.69440	0.00289	0.33481	0.13698	-0.08425	9.13238	3.14855	-15.07165	0.80416	0.00818	-0.18431	4.86801	-8.37454	18.04165	-0.07864	-16.99471	17.83982	-2.84750	-8.26959	0.06776	0.12291	0.01156	3.14327	-0.75090	-5.08012	0.00430	0.06336	-0.00017	-4.71777	14.59051	5.14104	0.10340	0.02687	-0.02617	14.26056	3.42918	-6.13349	2.43337	-15.98405
59	2.42003	-8.67642	-19.84021	-15.15023	43.68672	-0.06234	6.45839	2.69583	-2.47569	0.31596	0.31960	-0.07572	4.77140	2.85221	-13.76240	0.46045	-0.00370	-0.09452	6.43523	-9.44427	-167.29710	-0.04263	156.46812	18.77320	-1.15778	-7.03424	0.22765	0.26741	0.02107	3.45033	-1.22432	-5.75772	-0.00760	0.15411	-0.00323	-5.76008	14.58331	5.74101	0.07460	0.02100	0.00581	13.87311	2.78961	178.73457	-1.99912	170.03239	2.18137	-8.13446	-19.48148	-19.64295	26.78841	-0.03818	12.42026	0.67546	-0.13818	0.31230	0.13478	-0.08267	9.27450	3.22560	-15.12493	0.84058	0.00423	-0.21900	4.87275	-8.16287	17.85201	-0.13721	-17.05345	17.78505	-2.58893	-7.76521	0.04593	0.14316	0.00488	3.20646	-0.63800	-5.23419	0.00883	0.07896	-0.00155	-4.52744	14.63539	5.02247	0.11286	0.03163	-0.03448	14.28670	3.73507	-6.41306	2.45045	-16.00958
60	2.26571	-8.72349	-19.81759	-15.75146	43.98986	-0.06131	6.60205	2.68449	-2.48551	0.32161	0.31911	-0.08210	4.88892	2.84923	-13.75457	0.47026	-0.00214	-0.09738	6.28663	-9.48374	-167.32889	-0.01099	156.45882	18.72607	-0.91431	-7.31534	0.21982	0.25514	0.01544	3.22678	-1.34192	-5.66250	-0.01945	0.13912	-0.00676	-5.84182	14.70137	5.95067	0.07862	0.02106	0.00239	13.97965	2.93181	178.66998	-2.05657	169.99324	2.15597	-7.86231	-19.09041	-19.56465	25.26447	-0.04072	12.57425	0.68303	-0.35646	0.30699	0.12191	-0.08605	9.43630	3.30441	-15.16738	0.85809	-0.00383	-0.25280	4.89458	-7.92864	17.67587	-0.19362	-17.10924	17.76695	-2.27948	-7.18333	0.02703	0.16409	0.00128	3.34741	-0.51138	-5.39382	0.01403	0.09549	-0.00432	-4.30496	14.66978	4.89306	0.12442	0.03435	-0.04371	14.30024	4.09681	-6.74344	2.45808	-16.02367
61	2.12133	-8.75187	-19.75130	-15.46757	43.58359	-0.06029	6.74909	2.66000	-2.51498	0.31773	0.31441	-0.08157	5.00768	2.84123	-13.74181	0.48210	-0.00397	-0.10128	6.13840	-9.51087	-167.39067	0.01824	156.44878	18.68306	-0.66589	-7.63382	0.20613	0.25211	0.01924	3.04512	-1.46109	-5.47138	-0.02104	0.12976	-0.00583	-5.89328	14.75307	6.12982	0.07349	0.02073	-0.00007	14.06867	3.06858	178.57539	-2.09443	169.95824	2.13254	-7.58801	-18.61942	-19.84600	23.57700	-0.04506	12.73523	0.72420	-0.66227	0.30045	0.10532	-0.08706	9.61683	3.37757	-15.20746	0.88180	-0.01462	-0.28530	4.93574	-7.66921	17.51135	-0.24821	-17.16196	17.77878	-1.91096	-6.55123	0.00441	0.17439	-0.00003	3.56196	-0.39282	-5.53942	0.03193	0.10536	-0.01392	-4.06047	14.69968	4.76825	0.11964	0.03498	-0.04633	14.29301	4.51236	-7.12851	2.45255	-16.02275
62	1.97785	-8.76319	-19.65483	-15.83414	42.96795	-0.06340	6.89336	2.63060	-2.54645	0.32033	0.30857	-0.07985	5.12849	2.81771	-13.73106	0.48862	-0.00277	-0.10460	5.99169	-9.52249	-167.48140	0.04735	156.43744	18.61175	-0.46824	-7.92124	0.19278	0.24296	0.03243	2.89898	-1.53949	-5.24778	-0.01713	0.11827	-0.00370	-5.92841	14.73293	6.29556	0.05930	0.01705	-0.00122	14.10747	3.16932	178.43460	-2.11364	169.92978	2.11109	-7.31092	-18.05304	-21.30104	23.07485	-0.05224	12.89747	0.80131	-1.05744	0.31423	0.10117	-0.09087	9.81208	3.44357	-15.25286	0.87907	-0.01341	-0.30219	4.99779	-7.38093	17.35374	-0.30121	-17.21092	17.81667	-1.48251	-5.89377	-0.01192	0.20371	0.00075	3.84874	-0.30696	-5.65416	0.04291	0.12645	-0.02439	-3.80247	14.73026	4.66139	0.13622	0.03903	-0.05686	14.25947	4.97308	-7.57103	2.42871	-16.00407
63	1.83237	-8.75818	-19.54018	-17.22070	42.02074	-0.06979	7.03234	2.60091	-2.56608	0.32793	0.29576	-0.07865	5.25235	2.77655	-13.72866	0.49624	-0.00613	-0.10923	5.84951	-9.51665	-167.59868	0.07728	156.42294	18.48604	-0.35870	-8.11472	0.17069	0.23401	0.04616	2.78619	-1.55857	-5.04764	-0.01410	0.10884	-0.00219	-5.95353	14.65232	6.46021	0.05964	0.01661	-0.00244	14.07299	3.21434	178.23314	-2.11603	169.90938	2.09276	-7.02548	-17.38788	-21.37601	21.02421	-0.05398	13.05439	0.91162	-1.53500	0.29956	0.08644	-0.08399	10.01667	3.50220	-15.30619	0.90822	-0.01917	-0.32201	5.08144	-7.06107	17.19682	-0.35301	-17.25479	17.88416	-1.00772	-5.23300	-0.01130	0.23363	0.00149	4.21441	-0.26763	-5.71913	0.05243	0.14451	-0.03745	-3.53290	14.75986	4.57451	0.15178	0.03945	-0.06765	14.19802	5.46332	-8.07047	2.38110	-15.96726
64	1.68924	-8.73912	-19.41512	-17.79757	41.31682	-0.07001	7.16722	2.57231	-2.56810	0.32749	0.28837	-0.07684	5.38094	2.72550	-13.73546	0.50647	-0.00483	-0.11634	5.71770	-9.49403	-167.74033	0.10704	156.40381	18.30017	-0.33788	-8.16572	0.17842	0.22319	0.06500	2.71187	-1.53387	-4.90540	-0.02129	0.10489	-0.00183	-5.96295	14.54055	6.61739	0.05874	0.01468	-0.00413	13.96178	3.20522	177.96596	-2.10370	169.89778	2.08224	-6.72289	-16.63391	-22.78569	21.45210	-0.05382	13.20241	1.04668	-2.08034	0.31240	0.09284	-0.08481	10.22519	3.55095	-15.36476	0.90531	-0.01309	-0.32409	5.18657	-6.70995	17.03434	-0.40436	-17.29195	17.98992	-0.51456	-4.58753	-0.02780	0.27027	0.00581	4.66759	-0.27386	-5.71596	0.08944	0.16489	-0.07712	-3.25009	14.77698	4.49760	0.14037	0.03690	-0.06595	14.10995	5.96097	-8.62170	2.30523	-15.91566
65	1.55576	-8.70761	-19.28365	-19.20111	40.71090	-0.07018	7.30179	2.54399	-2.55425	0.34419	0.27803	-0.08147	5.51636	2.67703	-13.74547	0.49394	-0.00790	-0.12015	5.60207	-9.45585	-167.90459	0.13440	156.38066	18.06902	-0.37087	-8.04229	0.19208	0.22946	0.07997	2.68198	-1.50044	-4.83447	-0.03537	0.11453	-0.00023	-5.94362	14.43221	6.74148	0.07264	0.02210	-0.00818	13.79105	3.16634	177.64006	-2.07856	169.89519	2.08792	-6.39553	-15.81022	-24.42945	19.86403	-0.04632	13.34456	1.19533	-2.67409	0.31954	0.07952	-0.08777	10.43411	3.58554	-15.42277	0.90618	-0.01946	-0.32531	5.31211	-6.33181	16.86082	-0.45643	-17.32095	18.13444	-0.03656	-3.97370	-0.01429	0.31212	0.00386	5.20208	-0.31808	-5.63268	0.09550	0.18902	-0.09349	-2.95431	14.76340	4.41661	0.16008	0.04380	-0.07749	13.99840	6.43867	-9.21473	2.19846	-15.85570
66	1.43646	-8.66078	-19.14783	-19.22399	39.67492	-0.06392	7.44016	2.51420	-2.53087	0.34234	0.27301	-0.08404	5.66035	2.64121	-13.74954	0.49684	0.00068	-0.12880	5.50437	-9.39989	-168.08865	0.15759	156.35568	17.82595	-0.39842	-7.73386	0.19227	0.22887	0.07711	2.70261	-1.48857	-4.83850	-0.03970	0.11667	0.00348	-5.88056	14.34988	6.80402	0.07758	0.02727	-0.01316	13.59601	3.14226	177.27344	-2.04233	169.90112	2.11865	-6.04464	-14.93998	-25.34106	20.04568	-0.02941	13.49171	1.35027	-3.29373	0.31962	0.08365	-0.09575	10.64339	3.60287	-15.47413	0.91762	-0.01760	-0.33330	5.45541	-5.93408	16.67157	-0.51053	-17.34105	18.30014	0.39563	-3.40915	-0.05797	0.34333	0.01688	5.78794	-0.39422	-5.46378	0.13708	0.20488	-0.14167	-2.65083	14.70428	4.32241	0.16848	0.04997	-0.08137	13.86741	6.86659	-9.83572	2.06109	-15.79421
67	1.33036	-8.59089	-19.00927	-19.13989	37.50993	-0.05839	7.58523	2.48048	-2.50558	0.33867	0.25599	-0.08774	5.81319	2.62280	-13.74017	0.50055	-0.00007	-0.13749	5.42128	-9.32003	-168.28761	0.17664	156.33122	17.61493	-0.35947	-7.25477	0.15442	0.21634	0.04823	2.78431	-1.50797	-4.90919	-0.01524	0.09979	0.00307	-5.75973	14.29747	6.78347	0.06093	0.01358	-0.01448	13.41811	3.18489	176.88733	-1.99667	169.91403	2.17985	-5.68416	-14.05153	-25.69826	17.48336	-0.00651	13.65859	1.51021	-3.91094	0.31317	0.06148	-0.10902	10.85610	3.60359	-15.51473	0.92642	-0.02969	-0.34684	5.61185	-5.52717	16.46285	-0.56700	-17.35303	18.46070	0.75572	-2.91311	-0.06130	0.32861	0.01639	6.38325	-0.49820	-5.20967	0.15351	0.18678	-0.15631	-2.34988	14.60052	4.21535	0.16503	0.03823	-0.07654	13.72171	7.21659	-10.46893	1.89889	-15.73737
68	1.23367	-8.48952	-18.86716	-20.52061	36.67931	-0.05929	7.73898	2.44064	-2.48572	0.35936	0.24681	-0.09921	5.97350	2.62166	-13.71473	0.48349	0.00135	-0.13875	5.34666	-9.20934	-168.49489	0.19352	156.30957	17.47494	-0.21509	-6.63963	0.13518	0.22999	0.02239	2.93823	-1.54851	-5.02780	-0.01075	0.10369	0.00356	-5.57658	14.26633	6.67515	0.07028	0.01667	-0.02143	13.28758	3.33429	176.49544	-1.94356	169.93117	2.27296	-5.33608	-13.17631	-25.83790	18.36810	0.01798	13.85891	1.67606	-4.49476	0.31451	0.07160	-0.13000	11.07676	3.59266	-15.54327	0.93018	-0.02945	-0.36494	5.77475	-5.12509	16.23238	-0.62429	-17.35974	18.59458	1.02136	-2.50349	-0.08310	0.31817	0.01744	6.94949	-0.62543	-4.87881	0.17120	0.17462	-0.16140	-2.06471	14.47512	4.10560	0.16732	0.03834	-0.07140	13.56669	7.46751	-11.09891	1.72455	-15.69180
