frame,time,Gastrocnemius Medialis,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius,External Oblique
137.0,8.84059,0.0,0.254826,0.0,0.0,0.0,0.0,0.080986,0.0474001,0.055567,0.171511,0.0228044
138.0,8.87392,0.0,0.562269,0.0,0.0,0.0,0.0,0.020276,0.0778115,0.367111,0.0462845,0.0415074
139.0,8.90726,0.0230593,0.580354,0.0,0.0,0.0,0.0,0.0,0.159971,0.430388,0.0,0.0221374
140.0,8.94059,0.0248212,0.490752,0.0,0.0,0.0,0.0,0.00871407,0.256332,0.41954,0.0,0.0340294
141.0,8.97392,0.0108465,0.313689,0.0,0.0,0.0,0.0,0.00303161,0.2736,0.307304,0.0,0.0524053
142.0,9.00726,0.018565,0.368425,0.0,0.0,0.0,0.0,0.0683242,0.234474,0.0153509,0.0,0.0
143.0,9.04059,0.0367077,0.31163,0.0,0.0,0.0,0.0,0.0587242,0.349975,0.0,0.0898762,0.0
144.0,9.07392,0.0238123,0.076701,0.0,0.0,0.0,0.0,0.122719,0.248802,0.0305349,0.15996,0.0
145.0,9.10726,0.0196346,0.0742814,0.0,0.0,0.0,0.0,0.149531,0.0933047,0.0,0.0919945,0.0
146.0,9.14059,0.0,0.956812,0.0,0.0397943,0.138937,0.0154757,0.032045,0.0,0.0,0.018174,0.0
147.0,9.17392,0.0,0.494736,0.0,0.0760613,0.278486,0.0714132,0.0,0.00951848,0.0,0.10965,0.166461
148.0,9.20726,0.0118249,0.136087,0.0223767,0.0255799,0.162412,0.227562,0.0,0.0,0.0,0.0,0.0185479
149.0,9.24059,0.0882537,0.0852454,0.0113612,0.00381595,0.0455744,0.0838318,0.0,0.0,0.00505677,0.0152111,0.0967191
150.0,9.27392,0.0,0.25685,0.0,0.0,0.0285352,0.139571,0.0595999,0.268383,0.0,0.334131,0.145745
151.0,9.30726,0.138108,0.343483,0.0769382,0.0,0.073031,0.145538,0.0,0.164604,0.0,0.41206,0.159667
152.0,9.34059,0.230566,0.209314,0.0538159,0.00516645,0.0195644,0.152202,0.0,0.0791231,0.0,0.526246,0.0966025
153.0,9.37392,0.286949,0.0725765,0.0358263,0.0,0.0,0.154101,0.0,0.24886,0.0,0.63451,0.124223
154.0,9.40726,0.172691,0.270813,0.0,0.0,0.0,0.278265,0.0,0.222287,0.0552129,0.343439,0.0407337
155.0,9.44059,0.177484,0.152077,0.136525,0.0480274,0.135897,0.202351,0.0,0.0447933,0.0,0.30641,0.0825
156.0,9.47392,0.167756,0.145345,0.100031,0.0354892,0.103249,0.384128,0.0,0.00907509,0.0,0.333391,0.0
157.0,9.50726,0.205598,0.179352,0.169325,0.0482421,0.138891,0.496028,0.0,0.0,0.0372574,0.345239,0.0
158.0,9.54059,0.268979,0.197342,0.20909,0.0583526,0.162505,0.54083,0.0,0.0,0.0435366,0.399733,0.0
159.0,9.57392,0.223157,0.0107555,0.276923,0.0,0.0609912,0.679218,0.0,0.0,0.0,0.463182,0.0
160.0,9.60726,0.225395,0.0479393,0.282117,0.0,0.164064,0.811608,0.0,0.0,0.0296561,0.635539,0.0659326
161.0,9.64059,0.597881,0.0,0.317026,0.0,0.0,0.580037,0.0,0.124286,0.0369767,0.683569,0.155019
162.0,9.67392,0.640096,0.0,0.43379,0.0,0.0,0.282583,0.0,0.228796,0.00951925,0.588719,0.0
163.0,9.70726,0.428813,0.0636645,0.424022,0.0,0.0,0.139152,0.0,0.147315,0.0,0.579139,0.0202686
164.0,9.74059,0.266081,0.0690123,0.301201,0.015044,0.0710125,0.0,0.0580709,0.0,0.0,0.31336,0.0210187
165.0,9.77392,0.327951,0.0427751,0.308978,0.0731788,0.243961,0.0,0.0438289,0.0,0.0,0.366143,0.0
166.0,9.80726,0.0,0.16129,0.123801,0.0,0.206623,0.075462,0.0,0.0169557,0.0,0.0911921,0.068333
167.0,9.84059,0.0,0.222198,0.0992936,0.0,0.171818,0.103502,0.0,0.0,0.0,0.0538745,0.036636
168.0,9.87392,0.0,0.0963611,0.0,0.0,0.0316302,0.0752089,0.0,0.0,0.0,0.081173,0.113687
169.0,9.90726,0.0,0.168664,0.0,0.0,0.0,0.0532704,0.0,0.0144162,0.0129695,0.246854,0.122392
170.0,9.94059,0.0,0.202108,0.0,0.0,0.0,0.0,0.0460842,0.0340484,0.0133991,0.212346,0.04014
171.0,9.97392,0.0,0.584767,0.0,0.0,0.0,0.0,0.0149427,0.0778324,0.387964,0.0419033,0.0603954
172.0,10.0073,0.0204933,0.579513,0.0,0.0,0.0,0.0,0.014078,0.165565,0.432329,0.0,0.0288943
173.0,10.0406,0.0223483,0.49368,0.0,0.0,0.0,0.0,0.0175493,0.263309,0.427352,0.0,0.0404638
174.0,10.0739,0.0169568,0.321814,0.0,0.0,0.0,0.0,0.00579636,0.29275,0.311242,0.000892387,0.0363577
175.0,10.1073,0.0238755,0.369868,0.0,0.0,0.0,0.0,0.0818502,0.230575,0.00957449,0.0,0.0
176.0,10.1406,0.0369417,0.305355,0.0,0.0,0.0,0.0,0.0613548,0.382776,0.0,0.102852,0.000443817
177.0,10.1739,0.0251672,0.078425,0.0,0.0,0.0,0.0,0.109262,0.215747,0.022379,0.130786,0.0
178.0,10.2073,0.0,0.966768,0.0,0.0,0.00826142,0.0,0.186252,0.0939737,0.0,0.0193094,0.00191189
179.0,10.2406,0.0,0.950881,0.0,0.0428714,0.149094,0.0056569,0.0554556,0.0230402,0.0,0.0403233,0.0
180.0,10.2739,0.0,0.463492,0.0,0.0529274,0.208758,0.0650446,0.0,0.00255174,0.0,0.0759817,0.148015
181.0,10.3073,0.0,0.144362,0.0,0.0216758,0.120891,0.10837,0.0,0.0,0.0,0.0,0.0805117
182.0,10.3406,0.0484874,0.122239,0.00938142,0.0,0.0,0.0134059,0.0614433,0.0720133,0.0,0.123851,0.0836518
183.0,10.3739,0.0,0.306369,0.0,0.0,0.026697,0.187012,0.0579618,0.267061,0.0,0.361737,0.148405
184.0,10.4073,0.0,0.00341858,0.00681251,0.00152132,0.0247927,0.0632036,0.0216478,0.0836889,0.0,0.369442,0.162163
185.0,10.4406,0.278347,0.187675,0.0623934,0.0,0.0,0.132876,0.0,0.0943647,0.0,0.516122,0.102698
186.0,10.4739,0.270975,0.0893819,0.023186,0.0,0.0,0.125284,0.0,0.259982,0.0150233,0.605692,0.117136
187.0,10.5073,0.157475,0.16197,0.102065,0.0371127,0.104148,0.21022,0.0,0.0435006,0.0,0.288218,0.182553
188.0,10.5406,0.160796,0.109248,0.14163,0.0411177,0.119184,0.259818,0.0,0.0333485,0.0,0.379354,0.0
