frame,time,Gastrocnemius Medialis,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius,External Oblique
133.0,14.83,0.0,0.433324,0.0,0.0,0.0,0.0503556,0.0,0.0,0.216264,0.0,0.266927
134.0,14.8633,0.0489013,0.585518,0.0,0.0,0.0,0.0,0.135211,0.232359,0.110467,0.0,0.0709839
135.0,14.8967,0.0959807,0.678764,0.0,0.0,0.0,0.0,0.0,0.341519,0.49549,0.0,0.0757401
136.0,14.93,0.00196035,0.16689,0.00101094,0.0,0.0,0.0,0.340052,0.556066,0.159963,0.093562,0.239781
137.0,14.9633,0.0228344,0.279028,0.0,0.0,0.0,0.0,0.212545,0.479817,0.0,0.0808184,0.0514802
138.0,14.9967,0.0128065,0.0780042,0.0,0.0,0.0,0.0,0.157419,0.16098,0.0122437,0.090871,0.0
139.0,15.03,0.0,0.595835,0.0,0.022419,0.112835,0.0,0.0862754,0.0016273,0.0176388,0.00168836,0.0
140.0,15.0633,0.0,0.150809,0.011543,0.0,0.018071,0.0546852,0.0,0.0,0.0464982,0.0,0.0
141.0,15.0967,0.0,0.170385,0.0,0.0,0.0,0.0,0.0,0.0720935,0.182996,0.0,0.0
142.0,15.13,0.0,0.192537,0.0,0.0,0.0,0.0,0.0,0.115485,0.218264,0.0,0.0538785
143.0,15.1633,0.37149,0.423572,0.228518,0.0,0.0546025,0.303322,0.025539,0.0,0.0,0.0148819,0.165549
144.0,15.1967,0.205887,0.19711,0.0,0.0,0.0,0.139353,0.0,0.07338,0.0221749,0.30882,0.0
145.0,15.23,0.278036,0.0701183,0.19185,0.0,0.0,0.0,0.0,0.315455,0.0114222,0.406938,0.0332669
146.0,15.2633,0.426088,0.0,0.509776,0.0324438,0.22025,0.0846884,0.0,0.0616497,0.0,0.445872,0.0963138
147.0,15.2967,0.128288,0.42698,0.0,0.047302,0.139937,0.502978,0.0,0.0,0.0392877,0.318244,0.0
148.0,15.33,0.183344,0.317883,0.0,0.0633843,0.180046,0.360434,0.0,0.0,0.0218023,0.227596,0.0
149.0,15.3633,0.169389,0.263087,0.0412849,0.0606844,0.191749,0.676013,0.0,0.0,0.118864,0.31978,0.0
150.0,15.3967,0.186414,0.356496,0.231119,0.072012,0.231335,0.679588,0.0,0.0,0.15227,0.263862,0.0
151.0,15.43,0.463036,0.207474,0.536807,0.0102547,0.0,0.679798,0.0,0.00151499,0.119223,0.51476,0.0376911
152.0,15.4633,0.606089,0.164333,0.554661,0.0,0.0,0.612863,0.00522971,0.30217,0.0568634,0.733285,0.0814175
153.0,15.4967,0.599809,0.110225,0.546486,0.0101176,0.0296332,0.53769,0.0,0.0703517,0.0,0.783029,0.0152401
154.0,15.53,0.456099,0.110791,0.506023,0.0706802,0.284016,0.280207,0.0,0.0296335,0.0,0.682237,0.0
155.0,15.5633,0.192699,0.00231925,0.0431453,0.0972254,0.29794,0.0,0.239309,0.0284871,0.0,0.374816,0.042001
156.0,15.5967,0.0,0.909313,0.525399,0.0651301,0.31107,0.160215,0.0,0.0,0.128588,0.0,0.013031
157.0,15.63,0.0,0.422136,0.0,0.0,0.0376656,0.36014,0.0,0.0,0.0,0.408745,0.0975787
158.0,15.6633,0.00843591,0.317174,0.0,0.0,0.0,0.13076,0.0,0.0668572,0.0,0.0,0.0324778
159.0,15.6967,0.0,0.376028,0.0,0.0,0.0,0.0,0.196667,0.0640086,0.494931,0.0,0.194948
160.0,15.73,0.0,0.453337,0.0,0.0,0.0,0.0,0.139176,0.173587,0.466636,0.0,0.160554
161.0,15.7633,0.0,0.336422,0.0,0.0,0.0,0.0,0.200831,0.37123,0.347841,0.0,0.099766
162.0,15.7967,0.0360169,0.108358,0.0,0.0,0.0,0.0,0.42682,0.359175,0.127846,0.0884369,0.0605065
163.0,15.83,0.0151318,0.288044,0.00388254,0.0,0.00770637,0.0,0.219115,0.281342,0.0,0.055974,0.0615594
164.0,15.8633,0.0174548,0.0908706,0.0,0.0,0.0,0.0,0.186291,0.159353,0.00143985,0.114695,0.00491169
165.0,15.8967,0.0110694,0.0823602,0.0,0.0,0.0,0.0,0.172358,0.122573,0.0,0.0892956,0.00135827
166.0,15.93,0.0260595,0.573435,0.0,0.0116299,0.0410636,0.0239625,0.0439385,0.0185985,0.0132075,0.0116288,0.0
167.0,15.9633,0.00322449,0.0815678,0.0,0.0,0.0,0.00757227,0.0296448,0.0,0.152657,0.0,0.214383
168.0,15.9967,0.0,0.123743,0.00320151,0.0,0.00280407,0.0,0.159525,0.0809411,0.0479634,0.0042015,0.148851
169.0,16.03,0.556554,0.562728,0.359372,0.0,0.17549,0.452877,0.0453142,0.0,0.0,0.0,0.271066
170.0,16.0633,0.0,0.789338,0.279687,0.0,0.0,0.0,0.0,0.410827,0.135147,0.276813,0.0
